,Unnamed: 0,LUID,Date,Latitude,Longitude,Floor,BuildingID,Time
10013,10013,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.992518046725614,-76.9420624612947,6,98,21:35:49
10014,10014,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.992518046725614,-76.9420624612947,6,98,21:36:19
10015,10015,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.992518046725614,-76.9420624612947,6,98,21:36:50
10016,10016,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.992518046725614,-76.9420624612947,6,98,21:37:20
10017,10017,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.992518046725614,-76.9420624612947,6,98,21:37:53
10018,10018,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.992518046725614,-76.9420624612947,6,98,21:38:24
10019,10019,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.992518046725614,-76.9420624612947,6,98,21:39:14
10020,10020,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99248673,-76.94205467,0,98,21:39:45
10021,10021,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99248673,-76.94205467,0,98,21:40:47
10022,10022,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99248673,-76.94205467,0,98,21:41:17
10023,10023,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99248673,-76.94205467,0,98,21:42:17
10024,10024,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99248673,-76.94205467,0,98,21:42:47
10025,10025,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99248673,-76.94205467,0,98,21:43:17
10026,10026,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:44:17
10027,10027,ad32b303393eb1c788e421f0a8d695afdac4d48f8ccb935a065ebfeabebfa97a,2018-02-09,38.99254789828305,-76.94204981746559,6,98,21:44:48
