LUID	Date	Hour	Instances
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-15	18	4
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-16	1	77
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-16	2	119
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-16	3	117
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-16	4	116
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-16	5	122
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-16	6	115
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-16	7	60
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-16	16	37
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-16	17	12
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	1	63
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	2	120
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	3	118
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	4	120
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	5	118
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	6	121
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	7	112
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	8	114
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	9	125
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	10	119
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-17	11	100
ae387ae985477435bb5a526037bb9ead3693a724f0c4a9fa0fc40d934090ac69	2018-03-18	0	27
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-07	18	65
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-07	19	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-07	20	114
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-07	21	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-07	22	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-07	23	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	0	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	1	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	2	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	3	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	4	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	5	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	6	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	7	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	8	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	9	119
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	10	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	11	115
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	12	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	13	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	14	119
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	15	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	16	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	17	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	18	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	19	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	20	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	21	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	22	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-08	23	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	0	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	1	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	2	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	3	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	4	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	5	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	6	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	7	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	8	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	9	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	10	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	11	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	12	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	13	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	14	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	15	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	16	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	17	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	18	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	19	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	20	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	21	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	22	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-09	23	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	0	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	1	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	2	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	3	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	4	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	5	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	6	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	7	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	8	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	9	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	10	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	11	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	12	119
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	13	118
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	14	111
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	15	115
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	16	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	17	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	18	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	19	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	20	120
b0e10506901cab89e9b6c2f6d291ed247d402a8737aef38179f5685130c3b4a4	2018-02-10	21	92
b2a1cbf8f2d54d438d9f7b2567e4e38d910a125200171cf532a8a2b04badc8ac	2017-11-29	22	25
b2a1cbf8f2d54d438d9f7b2567e4e38d910a125200171cf532a8a2b04badc8ac	2017-12-02	16	26
b2a1cbf8f2d54d438d9f7b2567e4e38d910a125200171cf532a8a2b04badc8ac	2017-12-02	17	120
b2a1cbf8f2d54d438d9f7b2567e4e38d910a125200171cf532a8a2b04badc8ac	2017-12-02	18	120
b2a1cbf8f2d54d438d9f7b2567e4e38d910a125200171cf532a8a2b04badc8ac	2017-12-02	19	32
b2a1cbf8f2d54d438d9f7b2567e4e38d910a125200171cf532a8a2b04badc8ac	2017-12-06	16	26
b2a1cbf8f2d54d438d9f7b2567e4e38d910a125200171cf532a8a2b04badc8ac	2018-01-29	13	77
b2a1cbf8f2d54d438d9f7b2567e4e38d910a125200171cf532a8a2b04badc8ac	2018-01-29	14	92
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-21	16	109
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-21	17	205
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-21	18	24
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-22	11	59
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-22	12	168
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-22	13	94
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-22	14	179
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-22	15	139
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-22	16	187
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-22	17	66
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-22	18	113
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-22	19	129
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-11-22	20	84
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-12-01	13	39
b54f789d7be22410625a6a6a02e1923c63852d7127abd1c2b2ede0859be22411	2017-12-01	14	1
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	0	100
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	1	318
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	2	478
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	3	480
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	4	480
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	5	480
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	6	480
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	7	480
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	8	480
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	9	480
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	10	476
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	11	479
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	12	467
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	13	463
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	14	473
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	15	470
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	16	479
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	17	156
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	21	89
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	22	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-29	23	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	0	118
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	1	68
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	2	83
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	3	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	4	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	5	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	6	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	7	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	8	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	9	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	10	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	11	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	12	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	13	116
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	14	117
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-11-30	15	68
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-01	15	98
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-01	16	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-01	17	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-01	18	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-01	19	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-01	20	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-01	21	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-01	22	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-01	23	115
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-02	0	116
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-02	1	81
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-03	18	31
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-03	19	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-03	20	74
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-03	21	3
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-03	22	117
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-03	23	118
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-04	0	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-04	1	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-04	2	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-04	3	118
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-04	4	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-04	5	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-04	6	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-04	7	94
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-05	23	46
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	0	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	1	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	2	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	3	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	4	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	5	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	6	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	7	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	8	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	9	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	10	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	11	117
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	12	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	13	118
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	14	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-06	15	116
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-10	16	78
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-10	17	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-10	18	95
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-10	19	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-10	20	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-10	21	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-10	22	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-10	23	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-11	0	89
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-11	16	40
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-11	17	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-11	18	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-11	19	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-11	20	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-11	21	84
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-12	16	101
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-12	17	117
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-12	18	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-12	19	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-12	20	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-12	21	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-12	22	118
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-12	23	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-13	0	118
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-13	1	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-13	2	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2017-12-13	3	8
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-01-26	17	43
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-01-26	18	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-01-26	19	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-01-26	20	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-01-26	21	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-01-26	22	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-01-26	23	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-01-27	0	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-01-27	1	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-01-27	2	41
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	7	26
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	8	115
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	9	112
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	10	116
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	11	115
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	12	114
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	13	116
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	14	117
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	15	118
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	16	115
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	17	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	18	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	19	116
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	20	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	21	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	22	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-07	23	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	0	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	1	119
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	2	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	3	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	4	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	5	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	6	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	7	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	8	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	9	114
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	10	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	11	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	12	120
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	13	94
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	15	111
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-08	16	17
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-14	10	6
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-14	11	114
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-14	12	109
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-14	13	113
b5b51103e7236266297942f6f5a0eb0263746712cc7916ac81584153b57052e1	2018-02-14	14	103
